#name	crc	size	key
Kaze no Klonoa - Moonlight Museum (Japan)	80c6ef12	1048576	Kaze no Klonoa - Moonlight Museum (Japan)
Keiba Yosou Shien Soft - Yosou Shinkaron (Japan)	517f962e	1048576	Keiba Yosou Shien Soft - Yosou Shinkaron (Japan)
Kiss Yori... - Seaside Serenade (Japan) (Rev 2)	3b4c60c6	2097152	Kiss Yori... - Seaside Serenade (Japan) (Rev 2)
Kosodate Quiz - Dokodemo My Angel (Japan)	4c48624c	2097152	Kosodate Quiz - Dokodemo My Angel (Japan)
Kyousouba Ikusei Simulation - Keiba (Japan) (Rev 1)	ecfbcb1d	1048576	Kyousouba Ikusei Simulation - Keiba (Japan) (Rev 1)
Langrisser Millennium WS - The Last Century (Japan) (Rev 1)	9e0854e2	1048576	Langrisser Millennium WS - The Last Century (Japan) (Rev 1)
Last Stand (Japan)	cccaf8a1	2097152	Last Stand (Japan)
Lode Runner for WonderSwan (Japan)	21279e82	1048576	Lode Runner for WonderSwan (Japan)
Macross - True Love Song (Japan)	62d419cd	4194304	Macross - True Love Song (Japan)
Magical Drop for WonderSwan (Japan)	637ada93	1048576	Magical Drop for WonderSwan (Japan)
Mahjong Touryuumon (Japan) (Rev 1)	c2ed122e	1048576	Mahjong Touryuumon (Japan) (Rev 3)
Mahjong Touryuumon (Japan) (Rev 3)	e7e7fd4c	1048576	Mahjong Touryuumon (Japan) (Rev 3)
Makaimura for WonderSwan (Japan)	00b31fbb	2097152	Makaimura for WonderSwan (Japan)
Medarot Perfect Edition - Kabuto Version (Japan)	12fb8b28	1048576	Medarot Perfect Edition - Kabuto Version (Japan)
Medarot Perfect Edition - Kuwagata Version (Japan)	2b40745d	1048576	Medarot Perfect Edition - Kuwagata Version (Japan)
Meitantei Conan - Majutsushi no Chousenjou! (Japan)	92fbf7fb	1048576	Meitantei Conan - Majutsushi no Chousenjou! (Japan)
Meitantei Conan - Nishi no Meitantei Saidai no Kiki! (Japan)	e226863b	2097152	Meitantei Conan - Nishi no Meitantei Saidai no Kiki! (Japan)
Metakomi Theraphy - Nee Kiite! (Japan)	a3ead689	2097152	Metakomi Theraphy - Nee Kiite! (Japan)
Mingle Magnet (Japan) (En,Ja) (Rev 1)	9baac7bb	524288	Mingle Magnet (Japan) (En,Ja) (Rev 1)
Mobile Suit Gundam MSVS (Japan)	53b9fef8	2097152	Mobile Suit Gundam MSVS (Japan)
MobileWonderGate (Japan) (Rev 1)	80de367d	2097152	MobileWonderGate (Japan) (Rev 1)
Moero!! Pro Yakyuu Rookies (Japan)	eb995e86	1048576	Moero!! Pro Yakyuu Rookies (Japan)
Morita Shougi for WonderSwan (Japan)	d675c265	1048576	Morita Shougi for WonderSwan (Japan)
Nazo Ou Pocket (Japan)	4ed8820c	1048576	Nazo Ou Pocket (Japan)
Neon Genesis Evangelion - Shito Ikusei (Japan)	bf8d9212	2097152	Neon Genesis Evangelion - Shito Ikusei (Japan)
Nice On (Japan) (Rev 1)	b5dbcf12	1048576	Nice On (Japan) (Rev 1)
